,rating,restId,text,type
479,5.0,O4-yHHUYMYaiOVsgg8ImUw,"Always a great place to eat with the family. This time was to celebrate my grandparents. The staff are very accommodating and put a few tables together so that we could all sit together. They had some good lunch specials today. I order the small pizza for my son and I got the chicken Romano. Both were really good. I was pleasantly surprised with the pizza. We also ordered desert and I tasted the peanut butter pie was delicious! 
I know we will be back again. It's a favorite among my family.",italian
480,3.0,O4-yHHUYMYaiOVsgg8ImUw,"Calabria's is generally good Italian food and a typical Italian restaurant, but they are hit or miss. I live close to it so it's easy to call in a to go order when I'm not feeling like cooking dinner.

My husband raved about their gnocchi, and it's honestly the only thing we order from there. The gnocchi is delicious and I will add grilled chicken to mine most times! The only concern I have is half the time we order we get a tiny portion, and half the time it seems like a normal portion.. Their prices aren't that low that a portion should be as small as we get sometimes, so it has made me not really want to keep going there to maybe waste my money and be left hungry.

I have only had their food to go and maybe this issue wouldn't happen if I ate at the restaurant.",italian
481,4.0,O4-yHHUYMYaiOVsgg8ImUw,"I have been to Calabria's on several occasions for events. My grandparents anniversary, my uncle birthday, my wedding dinner and just this weekend for a funeral lunch. I have never had a bad experience. Yesterday's meal was SO good. Eggplant parm, chicken parm, veggies, salad and pecan ice cream balls for dessert. They even made mickey mouse ice cream desserts for the kids. 
The staff were all friendly and attentive. I look forward to the next event I attend or host here.",italian
482,3.0,O4-yHHUYMYaiOVsgg8ImUw,"I found Calabria's to be lackluster. My grandmother loves it and we went there for dinner under her recommendation. She is a woman who needs her food as hot as the sun and as salty as the sea so I should've lowered my expectations going in. I had no major grievances with the restaurant. Nothing was absolutely terrible though the wait for our food felt unnecessarily long. When our food eventually arrived it was either bland or reminded me of my own personal level of home cooking. I'd much rather pay someone for a quality restaurant. At Calabria's I kept thinking, ""I could've made this better from the comfort of my own home"". I will say there is a cozy atmosphere. There were many families seated throughout the space dressed casually. Overall it wasn't terrible but it wasn't good. It was perfectly A-OK.",italian
483,3.0,O4-yHHUYMYaiOVsgg8ImUw,We rarely venture south of the city but yesterday found us there at dinner time. Our family group of eleven dropped into Calabria's at prime dinner time without reservations. Needless to say we spent a lot of time there. The food from the old style endless red sauce menu was very good and reasonably priced. After much effort we even found a tolerable wine. It's not a destination place but it is a bit of an oasis in the south hills restaurant desert. Hope our next visit is not soon.,italian
484,5.0,y9n2sy0gsmnAE-yiemhbtg,Local family run spot. Great atmosphere. Calzones and pizza were awesome. We've been there several times now.,italian
485,2.0,y9n2sy0gsmnAE-yiemhbtg,Had just ate a delicious meatball calzone. The only issue I had was that I ordered a buffalo chicken calzone with ranch..smh.,italian
486,3.0,y9n2sy0gsmnAE-yiemhbtg,Great pizza but need to do something about the delivery with door dash. This is how I got my pizza.,italian
487,1.0,y9n2sy0gsmnAE-yiemhbtg,"My wife and I used to stop in there quite a bit for a quick drink and a bite every now and then. Place has really gone downhill last several years. Pizza is still decent but the service is typically really slow and the bathrooms are disgusting. The clientele there can be a bit rough and loud. Doesn't bother me much but, if you have kids, keep in mind they have to walk past the bar to access the restrooms. Also, they constantly have Fox News on at least one TV - I'm not political but the headlines alone provoke a lot of negative talk across the bar. Bad vibes all around.",italian
488,1.0,y9n2sy0gsmnAE-yiemhbtg,Order here often but I believe they are hiring children that don't know how to take an order and make as per wishes. Food has gone down hill way down,italian
489,5.0,M49CwslHLTt9verCZhWxrg,"Storms on a Cloudy Day was Pure Sunshine 

11 months ago, a group of my friends and I decided we needed to spend more time together.  Our busy lives demanded that we connect more with each other to make it through.  ""Ladies who Lunch"" was born.  Once a month, normally on Thursdays we pick a restaurant that we have either wanted to try or want each other to try and spend an hour or two enjoying food, laughter and each other.  October's choice was Storms and it did NOT disappoint.  

The moment you walk into the unassuming Italian restaurant you are transported to an upscale but friendly surrounding.  A few dozen tables with elegant black tablecloths, side plates and clear glasses sat among beautiful gray toned, gold accented photos of Downtown Pittsburgh on their wall.  (I came to find out they were originally located downtown for 10 years and moved here in 2018).  Greeted by our waitress and a bottle of water she explained the daily specials and gave us some time to decide.  That was no easy task as everything on the menu sounded good.  

We started with their Crispy Fried Brussel Sprouts appetizer.  It was good and that plate went back completely bare.  The perfect sprout spheres were dressed in sea salt, cracked black pepper, balsamic glaze and large Reggiano Parmesan ribbons covered the top.  I would order these again.
The soup of the day was a Shrimp and Chorizo stew.  I had to try it and it was fantastic.  The spice of the chorizo mellowed out in the creamy broth packed with corn, carrots and perfectly cooked potato cubes.  The baby shrimp were amazingly tender and not overcooked - not an easy task when put in soup.

For the main course, two of my friends ordered the daily special of Chicken Cinzano.  It was three perfectly pounded out chicken breasts in a balsamic, white wine, butter and cream sauce.  The flavor was like a rich and hearty.  It could have used a side of pasta. I was surprised it did not come with one perhaps because it was lunch, but the rustic Italian bread our server brought was a perfect vehicle to enjoy every drop of sauce on the plate.  I ordered the Chicken Picatta which was also perfectly pounded out to tender deliciousness with sautéed mushrooms, artichokes, a heap of capers in a tasty lemon white wine sauce.  Again, a side of pasta would have made it better, but bread worked for me too.  Our other friend went for the Eggplant Parmesan which was a heaping serving with generous amounts of mozzarella cheese and a very unique spicy portabella mushroom sauce.  There were large chunks of mushrooms that made this meatless dish very filling and satisfying.  I love that all my friends willingly let me stick my fork in their lunch so I could try each dish. I would recommend all three.   

We were also celebrating my friend's birthday and the restaurant permitted us to bring in our own cake.  At the end of the meal, without me even having to ask again, our server plated the cake for me and brought it out with a lit candle, very nice touch!  We decided to order coffees to enjoy with the cake and that was smart.  The coffee was a clean and simple medium roast that I could drink carafe after carafe of. 

I can't wait to bring more friends and family to this terrific little restaurant which is right in my own backyard.  Well done, Storms.  I can't wait to come back and try your stuffed peppers and homemade wedding soup!  Grazie!",italian
